id,booking_status_pred,Probability
49617,0,0.46460956
49618,1,0.9311193
49619,0,0.28184858
49620,0,0.27017328
49621,1,0.8091308
49622,0,0.27826127
49623,1,0.82776684
49624,1,0.6298283
49625,1,0.8978379
49626,0,0.04914936
49627,1,0.6333736
49628,0,0.30081767
49629,0,0.15769972
49630,0,0.18943264
49631,1,0.7680723
49632,0,0.18003517
49633,0,0.43330643
49634,0,0.1872541
49635,0,0.3680967
49636,0,0.22867644
49637,1,0.798884
49638,1,0.8101347
49639,0,0.41101915
49640,0,2.2646898e-05
49641,1,0.9172681
49642,0,0.0018345418
49643,0,0.14148587
49644,0,0.1431701
49645,0,0.03706807
49646,1,0.89511037
49647,1,0.8210386
49648,1,0.8188897
49649,0,0.08232202
49650,1,0.8097799
49651,0,0.13563406
49652,0,0.16383244
49653,0,0.086260684
49654,1,0.9134813
49655,1,0.7618366
49656,0,0.19852646
49657,0,0.0955805
49658,1,0.74378735
49659,1,0.8964763
49660,0,6.6116045e-05
49661,0,0.3380312
49662,0,0.010071529
49663,0,0.45746025
49664,0,0.31271648
49665,1,0.73438656
49666,0,0.15161777
49667,1,0.77334
49668,1,0.5430933
49669,0,0.0024911172
49670,1,0.59564835
49671,0,0.30543396
49672,0,0.028353559
49673,0,0.14529362
49674,1,0.82872313
49675,1,0.8005426
49676,0,0.36890554
49677,1,0.6544837
49678,0,0.0025512364
49679,1,0.78669167
49680,0,0.48380223
49681,1,0.79973364
49682,0,0.1601425
49683,1,0.62081265
49684,1,0.82440555
49685,1,0.5040052
49686,0,0.25906122
49687,0,0.015218893
49688,0,2.5531104e-09
49689,0,0.24057414
49690,1,0.951337
49691,1,0.8617546
49692,0,0.35143697
49693,1,0.6193346
49694,0,0.21588506
49695,1,0.68142825
49696,0,0.10480934
49697,0,0.028691972
49698,1,0.8503846
49699,0,0.3609694
49700,0,0.16553774
49701,1,0.5245621
49702,0,0.040106628
49703,0,0.15145129
49704,1,0.5097911
49705,0,0.41044098
49706,0,0.16137429
49707,1,0.59238356
49708,0,0.1538779
49709,0,0.17831936
49710,0,0.18848589
49711,0,0.3004602
49712,0,0.20672704
49713,0,0.081113435
49714,0,0.18410945
49715,0,0.38971955
49716,0,0.4987777
49717,0,0.2885097
49718,0,0.46806413
49719,1,0.56884664
49720,0,0.20512846
49721,0,0.17122857
49722,1,0.901517
49723,0,0.16643277
49724,0,0.07250393
49725,1,0.65595335
49726,0,0.15859492
49727,0,0.04698899
49728,1,0.5553266
49729,1,0.88976455
49730,1,0.7024939
49731,1,0.8531839
49732,0,0.47555372
49733,1,0.5278606
49734,1,0.77588874
49735,0,0.27852923
49736,1,0.6862363
49737,0,0.23615581
49738,0,0.4590237
49739,0,0.02286307
49740,0,0.051482912
49741,0,0.077010356
49742,0,0.0032318274
49743,1,0.80835086
49744,1,0.5431635
49745,1,0.59019953
49746,0,0.12322764
49747,1,0.67106056
49748,1,0.7956442
49749,0,0.14992872
49750,0,0.35527155
49751,0,0.1396031
49752,0,0.10354653
49753,0,0.00065539556
49754,1,0.89942044
49755,0,0.25825393
49756,0,0.14225367
49757,1,0.9444766
49758,0,0.1681012
49759,1,0.7266751
49760,1,0.6122163
49761,0,0.08347331
49762,0,0.3658684
49763,0,0.2170822
49764,1,0.93733245
49765,1,0.50124663
49766,1,0.6522311
49767,0,0.23198824
49768,1,0.7124241
49769,0,0.47591308
49770,1,0.86946267
49771,0,0.15258193
49772,0,0.13322547
49773,0,0.012491235
49774,0,0.11944298
49775,0,0.24289785
49776,0,4.2703173e-06
49777,0,0.0094788475
49778,0,0.29379302
49779,0,0.3497245
49780,1,0.7951138
49781,0,0.020737875
49782,0,0.16296437
49783,1,0.91853464
49784,0,0.34437227
49785,0,0.47288793
49786,1,0.5529585
49787,1,0.77190214
49788,0,0.13928123
49789,0,0.21073692
49790,1,0.82340026
49791,0,0.19291009
49792,0,0.08173942
49793,1,0.7180855
49794,0,0.47588846
49795,0,0.04982312
49796,0,0.4674038
49797,1,0.8253342
49798,1,0.5992709
49799,0,0.014811429
49800,0,0.45998588
49801,1,0.7127676
49802,0,2.5077263e-05
49803,0,0.030052284
49804,0,0.47280475
49805,0,0.019804936
49806,0,0.12676282
49807,1,0.77558774
49808,1,0.92183346
49809,1,0.5473394
49810,0,0.2857896
49811,1,0.9484116
49812,1,0.57625437
49813,1,0.906909
49814,0,0.22156297
49815,0,0.44125456
49816,0,0.4603457
49817,0,0.011413674
49818,1,0.90760195
49819,1,0.80528605
49820,0,0.18086232
49821,1,0.7625222
49822,1,0.8939077
49823,1,0.90180475
49824,0,0.00061539415
49825,0,0.29230478
49826,0,0.043071125
49827,0,0.2220303
49828,0,0.14322202
49829,1,0.570231
49830,1,0.56234074
49831,0,0.48560444
49832,0,0.4965783
49833,0,0.42812863
49834,0,0.35832644
49835,0,0.49676362
49836,0,0.0044574696
49837,0,2.4533956e-05
49838,0,0.26284942
49839,0,0.27026358
49840,0,0.01944752
49841,0,0.082917154
49842,0,0.052549887
49843,0,0.174763
49844,0,0.0974895
49845,0,0.32735097
49846,0,0.3711964
49847,1,0.89589334
49848,1,0.9258395
49849,1,0.7446223
49850,0,0.119970225
49851,1,0.77319133
49852,0,0.01405966
49853,0,0.036591593
49854,1,0.5783678
49855,0,0.0871119
49856,0,0.27810392
49857,0,0.36361295
49858,0,0.4792437
49859,1,0.9236083
49860,1,0.5074035
49861,0,0.07940466
49862,0,0.4024657
49863,1,0.7811379
49864,0,0.032226156
49865,0,0.053461697
49866,1,0.80925417
49867,0,0.16301687
49868,1,0.8904263
49869,0,0.056068387
49870,1,0.70186
49871,0,0.029075831
49872,1,0.72560763
49873,0,0.007128151
49874,0,0.35074073
49875,1,0.7875035
49876,1,0.5102831
49877,1,0.7609512
49878,1,0.62625015
49879,0,0.06099722
49880,0,0.1494442
49881,0,0.26111278
49882,0,0.053184316
49883,0,0.19502468
49884,0,0.111535184
49885,1,0.7618715
49886,0,0.14534803
49887,0,0.13237822
49888,0,0.06113969
49889,0,0.13026953
49890,1,0.8485706
49891,1,0.6813834
49892,0,0.00051721354
49893,1,0.921818
49894,0,0.107611015
49895,1,0.9628741
49896,0,0.06859287
49897,0,0.30012086
49898,1,0.7966395
49899,0,0.42724285
49900,1,0.8217572
49901,1,0.69350857
49902,1,0.54323995
49903,0,0.24397568
49904,0,0.008939784
49905,1,0.77932703
49906,0,0.119325675
49907,0,0.073470466
49908,1,0.76615006
49909,0,0.16861634
49910,1,0.7998167
49911,0,0.048473462
49912,0,0.0966922
49913,0,0.41441563
49914,0,0.00042580807
49915,0,0.17217974
49916,1,0.5833602
49917,1,0.81513244
49918,1,0.64549303
49919,0,0.046493243
49920,0,0.17070566
49921,0,0.00014669262
49922,0,0.00014242168
49923,0,0.07523071
49924,0,0.2469813
49925,0,0.38501948
49926,0,0.19604132
49927,1,0.8466569
49928,1,0.7461841
49929,0,0.066019066
49930,1,0.6471278
49931,0,0.07409042
49932,0,0.18781324
49933,0,0.19752066
49934,0,0.012767348
49935,1,0.83670896
49936,1,0.82390475
49937,0,0.32395497
49938,0,0.3535169
49939,0,0.27942398
49940,0,0.4510791
49941,0,0.20383838
49942,0,0.26243484
49943,1,0.72543913
49944,1,0.6802752
49945,0,0.0022662587
49946,0,0.17150651
49947,1,0.8439305
49948,1,0.7103524
49949,0,0.08726767
49950,0,0.3479793
49951,1,0.57890207
49952,0,0.05080614
49953,0,0.0005156045
49954,0,0.16755281
49955,0,0.17644621
49956,0,0.10620939
49957,0,0.040970337
49958,1,0.80412674
49959,0,0.16631974
49960,1,0.8619681
49961,0,0.062186204
49962,1,0.7081698
49963,0,0.3991726
49964,0,0.22508737
49965,0,0.016050017
49966,0,0.05660149
49967,1,0.6884139
49968,1,0.7581714
49969,0,0.20113277
49970,0,0.03465503
49971,0,0.33784238
49972,0,0.043195076
49973,0,0.058670267
49974,0,0.072671615
49975,1,0.6718014
49976,0,0.04416819
49977,1,0.79061633
49978,0,0.054868914
49979,0,0.058256913
49980,1,0.6224562
49981,0,0.00712005
49982,0,0.014955498
49983,1,0.7482353
49984,0,0.43063518
49985,1,0.6271151
49986,0,0.41343963
49987,0,0.45836285
49988,0,0.23546769
49989,0,0.030391295
49990,1,0.95444137
49991,1,0.8197222
49992,0,0.006111012
49993,0,0.34567204
49994,1,0.85844225
49995,1,0.73735225
49996,1,0.65765226
49997,1,0.5646052
49998,1,0.58247167
49999,0,0.46705592
50000,1,0.72314996
50001,1,0.6545368
50002,1,0.5055819
50003,1,0.738879
50004,0,0.26035732
50005,1,0.6805288
50006,0,0.018243542
50007,0,0.26083374
50008,1,0.76982063
50009,1,0.8900665
50010,0,0.010776427
50011,1,0.5993841
50012,0,0.0001390903
50013,0,0.2754443
50014,0,0.16474628
50015,0,0.36237523
50016,1,0.7544718
50017,0,9.145813e-09
50018,0,0.13459063
50019,0,0.014622231
50020,0,0.07261522
50021,0,0.40543884
50022,0,0.19001426
50023,0,0.29770833
50024,1,0.77471364
50025,1,0.5477244
50026,1,0.51540995
50027,1,0.8965492
50028,1,0.81276315
50029,0,0.30211717
50030,0,0.19786601
50031,0,0.0058284136
50032,1,0.7160049
50033,1,0.8002943
50034,1,0.7975142
50035,0,0.17804721
50036,0,0.25109375
50037,1,0.7748891
50038,0,0.42997873
50039,0,0.37595463
50040,0,0.34003296
50041,0,0.23782559
50042,1,0.80860245
50043,0,0.40361875
50044,0,0.043283984
50045,0,0.16973253
50046,1,0.7028475
50047,1,0.6857146
50048,0,0.0059427223
50049,0,0.41696382
50050,1,0.65829426
50051,0,0.36096635
50052,1,0.5702542
50053,1,0.802283
50054,1,0.59474623
50055,1,0.88069636
50056,0,0.020681528
50057,0,0.34551552
50058,0,0.41418475
50059,0,0.43522844
50060,0,0.19820455
50061,0,0.0012137104
50062,0,0.028948518
50063,0,0.090267435
50064,0,0.0009753811
50065,1,0.8042138
50066,1,0.91978955
50067,0,0.4163379
50068,0,1.293952e-07
50069,1,0.5153396
50070,1,0.91910505
50071,0,0.31772074
50072,1,0.9402642
50073,0,0.45615828
50074,0,0.064140774
50075,0,0.016623667
50076,1,0.73146975
50077,1,0.7465724
50078,1,0.8997769
50079,0,0.42967886
50080,0,0.25154388
50081,0,0.16876718
50082,0,0.058509808
50083,0,0.4625808
50084,0,0.057503074
50085,0,0.0872039
50086,0,0.014646798
50087,0,0.46873608
50088,0,0.0035528198
50089,0,0.09178458
50090,0,0.4155223
50091,0,7.622954e-06
50092,0,0.37515196
50093,0,0.24963602
50094,0,0.00078103074
50095,1,0.7702374
50096,0,0.43201473
50097,0,0.4968605
50098,1,0.9339962
50099,0,0.28014508
50100,0,0.09765675
50101,1,0.8130487
50102,0,0.09980786
50103,1,0.75712246
50104,1,0.60166234
50105,0,0.33597788
50106,0,0.16645004
50107,0,0.36794648
50108,0,0.43291613
50109,1,0.643704
50110,1,0.8522558
50111,0,0.07838123
50112,0,0.10668648
50113,0,0.4433651
50114,0,0.49422157
50115,1,0.7809647
50116,1,0.78053147
50117,0,0.073646806
50118,0,0.24394794
50119,0,0.41825134
50120,0,0.20682162
50121,1,0.6020216
50122,0,0.030338459
50123,1,0.8095397
50124,0,0.030640764
50125,1,0.7746352
50126,0,0.104771085
50127,0,9.3035896e-07
50128,1,0.8974538
50129,0,0.06729531
50130,0,0.46912056
50131,0,0.06733445
50132,0,0.3349681
50133,1,0.76045245
50134,0,0.023888253
50135,0,0.42024514
50136,1,0.9058506
50137,0,0.1829421
50138,0,0.09109398
50139,1,0.61455584
50140,1,0.88605034
50141,0,0.22827764
50142,0,0.158629
50143,0,0.030798139
50144,1,0.62539846
50145,0,0.1062055
50146,1,0.5200349
50147,1,0.8634938
50148,0,0.14622258
50149,0,0.0021051313
50150,1,0.51908195
50151,1,0.79397833
50152,0,0.3087874
50153,0,0.06159188
50154,0,0.45890415
50155,0,0.20627531
50156,1,0.7871188
50157,1,0.8820424
50158,0,0.11470105
50159,0,0.009917401
50160,0,0.031068018
50161,0,0.095434345
50162,0,0.23035815
50163,1,0.74084485
50164,0,0.092771
50165,0,0.45679885
50166,1,0.80259776
50167,1,0.51367426
50168,0,0.0057439962
50169,0,0.22004148
50170,0,0.04504008
50171,0,0.14907686
50172,0,0.0965256
50173,0,0.12642744
50174,1,0.9357302
50175,0,0.10345598
50176,0,0.008001299
50177,1,0.54916096
50178,0,0.40551916
50179,0,0.47150707
50180,0,0.15763712
50181,0,0.2062288
50182,0,0.0771091
50183,1,0.823644
50184,1,0.5280499
50185,1,0.58284795
50186,0,0.38948053
50187,1,0.8036688
50188,0,0.10474278
50189,0,2.4291495e-18
50190,0,0.07613438
50191,1,0.5332104
50192,1,0.70000637
50193,0,0.12394659
50194,0,0.33710343
50195,0,0.3854084
50196,1,0.71323174
50197,1,0.65803903
50198,0,0.18699601
50199,1,0.7874544
50200,0,0.05646949
50201,1,0.71910775
50202,1,0.7194338
50203,0,0.3727214
50204,0,0.31660685
50205,0,0.061240815
50206,1,0.8128384
50207,1,0.89118606
50208,0,0.0919795
50209,0,0.40458614
50210,0,0.38005868
50211,0,0.24579002
50212,0,0.14910884
50213,0,0.21470344
50214,0,0.05196945
50215,1,0.8422604
50216,0,0.31781694
50217,0,0.2853725
50218,1,0.53475714
50219,0,0.4392046
50220,1,0.63329905
50221,0,0.15640365
50222,1,0.65223384
50223,0,0.37599662
50224,1,0.6523832
50225,0,0.066859655
50226,0,0.24486366
50227,0,0.14560036
50228,0,0.46475846
50229,1,0.57129204
50230,0,0.25125894
50231,0,1.911874e-09
50232,1,0.7955654
50233,1,0.9202673
50234,0,0.46634203
50235,1,0.76591754
50236,0,0.121868506
50237,1,0.8818137
50238,0,0.0861408
50239,0,0.14386885
50240,0,0.046620533
50241,1,0.87825924
50242,1,0.80045336
50243,1,0.8383487
50244,0,0.047638245
50245,1,0.5788474
50246,1,0.8013965
50247,0,0.36130595
50248,1,0.935202
50249,0,0.1304367
50250,1,0.7682022
50251,1,0.7738214
50252,0,0.036492903
50253,0,0.011112976
50254,1,0.5090012
50255,0,0.34320277
50256,0,0.42641363
50257,0,0.2075144
50258,1,0.8108117
50259,0,0.4354214
50260,0,0.34583342
50261,0,0.17056847
50262,1,0.84036136
50263,0,0.0544408
50264,0,0.46809977
50265,0,0.23325102
50266,0,0.07032017
50267,1,0.8970934
50268,0,0.0025365527
50269,0,0.23592922
50270,0,0.32305187
50271,0,0.2814151
50272,1,0.5083604
50273,1,0.92822766
50274,0,0.46537772
50275,1,0.8007789
50276,1,0.7226261
50277,0,0.35699722
50278,0,0.058561955
50279,0,0.38857636
50280,0,0.07750182
50281,0,0.004075902
50282,0,0.38922393
50283,1,0.86409676
50284,0,0.094587065
50285,0,0.3834594
50286,0,0.27623096
50287,0,0.43842563
50288,1,0.7747537
50289,0,0.04679075
50290,0,0.40537778
50291,0,0.23250616
50292,0,0.49675393
50293,0,0.118863374
50294,0,0.061333068
50295,0,0.04751738
50296,1,0.74430656
50297,0,0.43650308
50298,1,0.6335843
50299,1,0.7459305
50300,1,0.51024926
50301,1,0.7696278
50302,0,0.33497754
50303,1,0.72651464
50304,0,0.29996887
50305,1,0.79635715
50306,1,0.68914074
50307,0,0.11706682
50308,0,0.2941827
50309,0,0.44158953
50310,0,0.41621923
50311,0,0.07207495
50312,0,0.48473796
50313,1,0.7765065
50314,1,0.7877088
50315,0,0.05932046
50316,0,0.30526516
50317,0,0.12178952
50318,0,0.0722122
50319,0,0.14208263
50320,0,0.16387095
50321,0,0.21163085
50322,0,0.01033549
50323,0,0.17762491
50324,0,0.08896546
50325,0,0.45193362
50326,0,0.16160639
50327,0,0.44868243
50328,0,0.074233405
50329,1,0.6720577
50330,1,0.9366608
50331,0,0.44943595
50332,1,0.92741084
50333,0,0.0019447985
50334,1,0.8008164
50335,0,0.029244058
50336,0,0.4336158
50337,1,0.76576644
50338,0,0.42235067
50339,1,0.8989933
50340,0,0.18876724
50341,1,0.7653189
50342,0,0.022589892
50343,0,0.35266933
50344,0,0.067304365
50345,0,0.029055908
50346,0,0.2889978
50347,0,0.0077418434
50348,0,0.019014763
50349,1,0.6549799
50350,0,0.36877817
50351,0,0.4315093
50352,0,0.25207818
50353,0,0.2386536
50354,0,0.06882075
50355,0,0.25289127
50356,0,0.1381371
50357,1,0.68364525
50358,1,0.8239239
50359,1,0.7050589
50360,0,0.2665971
50361,1,0.59773654
50362,0,0.220628
50363,0,0.47860253
50364,0,0.23730063
50365,1,0.7288181
50366,0,0.24620055
50367,0,0.13438766
50368,1,0.6431264
50369,0,0.07835738
50370,0,0.15614192
50371,0,0.026951067
50372,0,0.19211644
50373,1,0.53393275
50374,0,0.006649999
50375,1,0.78995794
50376,1,0.64353716
50377,0,0.43779284
50378,0,0.44374475
50379,0,0.2325582
50380,0,0.019131754
50381,1,0.8394811
50382,1,0.8333641
50383,0,0.27875376
50384,1,0.9045441
50385,1,0.70480937
50386,1,0.9079279
50387,1,0.6918852
50388,1,0.92320234
50389,0,0.37538198
50390,0,0.00490724
50391,0,0.053200647
50392,0,0.09735668
50393,1,0.68988794
50394,1,0.7703281
50395,0,0.39690298
50396,0,0.24275185
50397,1,0.5336542
50398,0,0.32144028
50399,0,0.34871677
50400,0,0.084587306
50401,0,1.1611318e-22
50402,0,0.15182795
50403,0,0.18598758
50404,0,0.049486592
50405,0,0.29847264
50406,0,0.46923968
50407,0,0.26327989
50408,0,0.13386822
50409,0,0.47932348
50410,1,0.8643647
50411,0,0.24271458
50412,0,0.48374027
50413,1,0.892289
50414,0,0.09733598
50415,1,0.8327644
50416,1,0.86576813
50417,0,0.06900329
50418,0,0.00019662028
50419,0,0.23806469
50420,0,0.015627084
50421,1,0.92377913
50422,1,0.52717364
50423,0,0.15512632
50424,1,0.7683858
50425,1,0.72035
50426,0,0.10648501
50427,0,0.12013259
50428,0,0.1373237
50429,0,0.09454616
50430,1,0.5414186
50431,0,0.3070181
50432,1,0.5649662
50433,1,0.7842005
50434,0,0.23644459
50435,0,0.45287082
50436,1,0.84703815
50437,0,0.21556762
50438,0,0.2030437
50439,0,0.19755377
50440,0,0.49544504
50441,0,0.40482137
50442,0,0.0008802522
50443,1,0.63444614
50444,1,0.9022509
50445,0,0.4851955
50446,0,0.2617609
50447,0,0.07461421
50448,0,0.0027109887
50449,1,0.5330464
50450,0,5.3610934e-06
50451,0,0.13619144
50452,0,0.35174674
50453,1,0.7395502
50454,0,0.13747874
50455,1,0.883408
50456,0,0.4270995
50457,0,0.049741697
50458,1,0.91952217
50459,0,0.26544315
50460,0,0.38593456
50461,0,0.12752771
50462,1,0.657765
50463,1,0.92677313
50464,0,0.41667596
50465,0,0.022685114
50466,0,0.052473705
50467,0,0.40753287
50468,0,0.20193627
50469,0,0.024383374
50470,0,0.0030365314
50471,0,0.10318997
50472,0,0.01772366
50473,0,0.0010691723
50474,1,0.78499675
50475,0,0.19810386
50476,0,0.046693854
50477,0,0.032911263
50478,0,0.19577168
50479,1,0.8239583
50480,1,0.8194275
50481,0,0.28773138
50482,1,0.9110142
50483,0,0.4094824
50484,1,0.59058946
50485,0,0.16876732
50486,1,0.5223941
50487,0,0.16090581
50488,0,0.22432324
50489,0,0.124638975
50490,0,0.053446762
50491,1,0.79758555
50492,1,0.7508681
50493,1,0.6170905
50494,1,0.5920125
50495,0,0.22671582
50496,1,0.7100364
50497,1,0.7831798
50498,1,0.7779843
50499,1,0.7537498
50500,1,0.6440608
50501,0,0.25448334
50502,0,0.44727853
50503,1,0.6480961
50504,1,0.7819122
50505,0,0.18504252
50506,0,0.24302468
50507,1,0.5263023
50508,0,0.2718212
50509,0,0.00052885606
50510,0,0.29655078
50511,1,0.69693166
50512,0,0.19932947
50513,1,0.788564
50514,0,0.09288652
50515,0,0.25895008
50516,1,0.7405876
50517,0,0.24156362
50518,0,0.24084736
50519,1,0.82073915
50520,0,0.40699148
50521,1,0.7812575
50522,1,0.8344938
50523,1,0.62372726
50524,0,0.10177266
50525,0,0.037038893
50526,0,0.21362819
50527,0,0.0873564
50528,0,0.4795562
50529,1,0.6345527
50530,0,0.25919726
50531,0,0.06973267
50532,0,0.35033217
50533,1,0.92034626
50534,1,0.71931857
50535,0,0.28452578
50536,0,0.18845177
50537,0,0.08145712
50538,0,0.26616442
50539,0,0.24874209
50540,1,0.50631875
50541,1,0.71831733
50542,1,0.52230334
50543,0,0.0021533617
50544,0,0.12054624
50545,0,0.15337081
50546,1,0.772012
50547,1,0.80175
50548,1,0.6453008
50549,0,0.30304047
50550,1,0.7957071
50551,1,0.79574805
50552,1,0.57485485
50553,1,0.54676217
50554,0,0.21375528
50555,1,0.52601504
50556,0,0.20559488
50557,1,0.8251493
50558,1,0.56549245
50559,0,0.19723241
50560,0,0.25579152
50561,0,0.29905775
50562,1,0.54488873
50563,1,0.77898204
50564,0,0.014509333
50565,1,0.8755289
50566,0,0.0057130917
50567,0,0.098597
50568,0,0.4856023
50569,1,0.90276957
50570,0,0.21372564
50571,1,0.5595924
50572,0,0.061479323
50573,0,0.12726492
50574,1,0.6133697
50575,1,0.61973095
50576,0,0.2943994
50577,0,0.0111248875
50578,1,0.82550794
50579,0,0.15479031
50580,0,0.22565718
50581,1,0.7750674
50582,0,0.031826895
50583,1,0.68827266
50584,0,0.008332172
50585,0,5.0468843e-06
50586,0,0.3694487
50587,1,0.7563653
50588,1,0.9178609
50589,1,0.6031109
50590,0,0.2967197
50591,0,0.33273447
50592,0,0.40259284
50593,0,0.42884088
50594,0,0.13813666
50595,0,0.002983873
50596,0,0.4713539
50597,0,0.24270807
50598,0,0.33548275
50599,0,0.02032892
50600,0,0.31505147
50601,0,0.09744873
50602,0,0.048855748
50603,1,0.81641304
50604,1,0.6881781
50605,0,0.046782542
50606,1,0.6458081
50607,0,0.15717214
50608,1,0.56204665
50609,1,0.7859559
50610,1,0.7938758
50611,0,0.035515808
50612,1,0.61338633
50613,1,0.5001056
50614,1,0.83907163
50615,0,0.3871149
50616,0,0.3606526
50617,0,0.010785518
50618,0,0.2596346
50619,0,0.00010928055
50620,1,0.774165
50621,0,0.116623566
50622,0,0.146028
50623,0,0.04404709
50624,0,0.41270715
50625,0,0.4676598
50626,1,0.82695556
50627,1,0.7191101
50628,0,0.3712178
50629,1,0.7221266
50630,0,0.39978525
50631,0,0.16423155
50632,0,0.48235023
50633,0,0.025791796
50634,0,0.12612379
50635,0,0.4417919
50636,1,0.9366196
50637,0,0.028094482
50638,0,0.17625229
50639,0,0.39136788
50640,1,0.8272316
50641,0,0.27984425
50642,0,0.14696474
50643,1,0.54220223
50644,1,0.844666
50645,1,0.6593374
50646,0,0.052085314
50647,0,0.09365861
50648,0,0.15801848
50649,1,0.68285555
50650,0,0.062231757
50651,1,0.70366246
50652,0,0.29719773
50653,1,0.65557975
50654,0,0.46603352
50655,1,0.8458804
50656,0,0.034243323
50657,0,0.46253574
50658,0,0.051515825
50659,0,0.06811225
50660,0,0.24967065
50661,1,0.71515524
50662,0,0.026204143
50663,0,0.24608618
50664,0,0.42120847
50665,0,0.22916014
50666,0,0.10547794
50667,0,0.042536754
50668,0,0.4567679
50669,1,0.59005
50670,0,0.16328336
50671,0,0.19634451
50672,0,0.13604997
50673,0,0.11238333
50674,0,0.3890004
50675,0,0.006235309
50676,0,0.09859372
50677,0,0.14249615
50678,0,0.28966117
50679,1,0.9236556
50680,1,0.79759467
50681,1,0.93351996
50682,0,0.023236888
50683,1,0.76227486
50684,0,0.003397497
50685,1,0.74117506
50686,0,0.46384943
50687,1,0.77930844
50688,1,0.52914906
50689,0,0.27770853
50690,0,0.12281218
50691,0,0.13705048
50692,0,0.2299057
50693,0,0.44698304
50694,0,0.2030447
50695,0,0.2763024
50696,0,0.2509484
50697,1,0.7199523
50698,1,0.7714848
50699,0,0.28564045
50700,0,0.0881201
50701,1,0.79632235
50702,0,0.19185357
50703,1,0.6015195
50704,0,0.040141772
50705,0,0.46845788
50706,0,0.40868852
50707,0,0.011873148
50708,1,0.77499443
50709,1,0.6520316
50710,1,0.8966426
50711,0,0.18248871
50712,0,0.44822985
50713,1,0.6722881
50714,1,0.8231373
50715,0,0.19313462
50716,1,0.5307674
50717,0,0.3799503
50718,0,0.15778665
50719,1,0.8497836
50720,1,0.7884686
50721,0,0.29421294
50722,0,0.16141874
50723,1,0.7726704
50724,0,0.20870216
50725,0,0.32271692
50726,1,0.71133447
50727,1,0.5870615
50728,1,0.638805
50729,1,0.9127954
50730,1,0.7085213
50731,0,0.006807986
50732,0,0.41478917
50733,1,0.84787714
50734,0,0.02000058
50735,1,0.5769879
50736,0,0.44746405
50737,0,0.05488753
50738,0,0.462524
50739,1,0.9182273
50740,0,0.30338797
50741,0,0.2197317
50742,0,0.21020365
50743,1,0.5423967
50744,0,0.26615992
50745,0,0.0061259624
50746,0,0.2608111
50747,0,0.096663214
50748,0,0.16867627
50749,0,0.24818288
50750,0,0.10219891
50751,1,0.6910778
50752,1,0.70436156
50753,0,0.05707354
50754,0,0.15793154
50755,1,0.5817053
50756,1,0.5481171
50757,1,0.76921135
50758,0,0.06764829
50759,1,0.5130979
50760,0,0.3086274
50761,0,0.09296798
50762,0,5.718379e-25
50763,0,0.19366227
50764,0,0.0935434
50765,1,0.7455539
50766,0,0.41893002
50767,0,0.0007646038
50768,0,0.3530773
50769,0,0.03931693
50770,0,0.4116863
50771,0,0.07678439
50772,0,0.025694167
50773,0,0.01885166
50774,0,0.13949344
50775,0,1.1032461e-06
50776,0,1.7078128e-06
50777,0,0.4191559
50778,1,0.8464478
50779,0,0.3809024
50780,0,0.092282854
50781,1,0.65264034
50782,0,0.14742604
50783,0,0.13340455
50784,0,0.015965976
50785,0,0.23784855
50786,0,0.49507004
50787,1,0.9106985
50788,0,0.4965562
50789,0,0.2746678
50790,1,0.7576705
50791,0,0.093481556
50792,0,0.24439281
50793,0,0.15433688
50794,1,0.659078
50795,1,0.50321233
50796,1,0.82149476
50797,0,0.070535205
50798,0,0.14881453
50799,0,0.1206954
50800,0,0.122693144
50801,1,0.84642625
50802,0,0.17807713
50803,0,0.2798541
50804,1,0.8150175
50805,0,0.18742137
50806,0,0.3821186
50807,0,0.413662
50808,1,0.55128664
50809,0,0.14206643
50810,0,0.0045683878
50811,0,0.0037424325
50812,1,0.70702225
50813,0,0.23279205
50814,1,0.8362406
50815,0,0.0065040356
50816,0,0.09712739
50817,1,0.93872154
50818,0,0.18888396
50819,0,0.15283814
50820,1,0.6184376
50821,1,0.9124643
50822,0,0.1954939
50823,0,0.11719026
50824,1,0.8226223
50825,0,0.4639675
50826,0,0.11080592
50827,0,0.49806625
50828,0,0.4869456
50829,0,0.06768874
50830,0,0.064300254
50831,0,0.001539386
50832,0,0.24923377
50833,0,0.2581827
50834,0,0.060524225
50835,1,0.8488285
50836,0,0.42444554
50837,1,0.6997612
50838,0,0.062342156
50839,0,0.42602772
50840,1,0.75180787
50841,1,0.79326665
50842,0,0.10238154
50843,1,0.8888168
50844,0,1.8604352e-17
50845,0,0.26030335
50846,0,0.0822728
50847,0,0.3730675
50848,0,0.29138097
50849,1,0.53727186
50850,0,0.07164409
50851,1,0.8085512
50852,0,0.10830845
50853,0,0.31930962
50854,0,0.061687186
50855,1,0.9212116
50856,0,0.09918178
50857,1,0.7747813
50858,0,0.07574056
50859,0,0.4038991
50860,1,0.81434053
50861,0,0.49952602
50862,0,0.012866715
50863,0,0.4117638
50864,1,0.5735518
50865,0,0.2035077
50866,1,0.74296254
50867,1,0.5524516
50868,1,0.7938337
50869,1,0.79178476
50870,0,0.3679597
50871,1,0.5795406
50872,1,0.59861916
50873,1,0.61552405
50874,0,0.36151809
50875,0,0.24036564
50876,0,0.13981114
50877,1,0.7041064
50878,0,0.29388407
50879,0,0.23804305
50880,1,0.83802474
50881,1,0.5925229
50882,1,0.71099067
